name,upperLength,clothesStyles,hairStyles,lowerLength,lowerStyles,shoesStyles,towards,upperBlack,upperBrown,upperBlue,upperGreen,upperGray,upperOrange,upperPink,upperPurple,upperRed,upperWhite,upperYellow,lowerBlack,lowerBrown,lowerBlue,lowerGreen,lowerGray,lowerOrange,lowerPink,lowerPurple,lowerRed,lowerWhite,lowerYellow
img_qh_test2A_00982008902.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_00983006923.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sandals,right,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_00984006538.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_00985002773.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_00986009181.jpg,ShortSleeve,Solidcolor,Long,Skirt,lattice,Sandals,left,,,,,,,,,,1,,,,,,,,,,,,
img_qh_test2A_00987009547.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_00988009598.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,1,,,,,,,,,,,,,
img_qh_test2A_00989001603.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,LeatherShoes,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_00990001934.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,LeatherShoes,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_00991004096.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,LeatherShoes,front,,,,,,,,,,1,,,,,,,,,,,1,
img_qh_test2A_00992009290.jpg,ShortSleeve,multicolour,Long,Skirt,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,,,,,,,,1,
img_qh_test2A_00993003793.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_00994007861.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_00995000031.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_00996009313.jpg,LongSleeve,Solidcolor,Long,Skirt,Solidcolor,LeatherShoes,left,,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_00997009235.jpg,ShortSleeve,multicolour,Long,Skirt,Solidcolor,Sneaker,left,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_00998007928.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_00999006991.jpg,ShortSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,left,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_01000000694.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,right,,,,,,,,,1,,,,,,,,,,,,,
img_qh_test2A_01001009176.jpg,ShortSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01002004285.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,right,,,,,,,1,,,,,,,,,,,,,,,
img_qh_test2A_01003007240.jpg,ShortSleeve,Solidcolor,Short,Skirt,Solidcolor,Sandals,front,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01004009655.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,right,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01005000107.jpg,LongSleeve,multicolour,middle,Trousers,Solidcolor,LeatherShoes,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01006006151.jpg,LongSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,,,,,,,,1,
img_qh_test2A_01007001311.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01008003262.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01009008641.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01010003136.jpg,LongSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,front,,,,,,,,,,,1,,,,,,,,,,,1
img_qh_test2A_01011007260.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,1,,,,,,,,,,,,,
img_qh_test2A_01012005139.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01013002974.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01014001230.jpg,ShortSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,right,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01015007850.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,,,,1,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01016009203.jpg,ShortSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01017008256.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,1,,,1,,,,,,,,,,
img_qh_test2A_01018000486.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01019002221.jpg,ShortSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01020000545.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01021004151.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01022009924.jpg,ShortSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,back,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01023006228.jpg,ShortSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,left,1,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01024006029.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01025008541.jpg,ShortSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01026004687.jpg,LongSleeve,Solidcolor,Short,Skirt,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01027001614.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,1,,,,,,,,,,,,,
img_qh_test2A_01028004085.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01029000043.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,,1,1,,,,,,,,,,
img_qh_test2A_01030001894.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01031004565.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01032003933.jpg,LongSleeve,Solidcolor,middle,Trousers,Solidcolor,Sneaker,back,,,,,,,,1,,,,1,,,,,,,,,,
img_qh_test2A_01033001921.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01034003032.jpg,ShortSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,left,,,,,,,,,,,1,,,,,,,,,,,1
img_qh_test2A_01035001183.jpg,ShortSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01036002434.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01037009245.jpg,LongSleeve,multicolour,middle,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01038007327.jpg,ShortSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,right,,,,,,,,,,1,,,,,,,,,,,1,
img_qh_test2A_01039000756.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01040009726.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,,,,,,,,1,
img_qh_test2A_01041005194.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01042001827.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01043007054.jpg,ShortSleeve,Solidcolor,Long,Skirt,Solidcolor,Sandals,back,,,,,,,,,,1,,,,,,,,,,,1,
img_qh_test2A_01044003040.jpg,ShortSleeve,Solidcolor,Long,Shorts,Solidcolor,Sneaker,back,1,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01045001042.jpg,LongSleeve,multicolour,Long,Skirt,multicolour,Sneaker,front,,,,,,,,,,1,,,,,,,,,,,,
img_qh_test2A_01046002857.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,,,,,,,,1,
img_qh_test2A_01047006328.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,1,,,,,,,,,,,,,
img_qh_test2A_01048006829.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,right,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01049007045.jpg,LongSleeve,Solidcolor,Long,Skirt,Solidcolor,Sandals,back,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_01050002167.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,,,,,,,,1,
img_qh_test2A_01051006736.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01052005470.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01053003341.jpg,LongSleeve,Solidcolor,middle,Trousers,Solidcolor,Sneaker,back,,,,,,,,,1,,,1,,,,,,,,,,
img_qh_test2A_01054003255.jpg,LongSleeve,multicolour,Short,Skirt,multicolour,Sandals,front,,,,,,,1,,,,,,,,,,,,,,,
img_qh_test2A_01055007332.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,,1,,,,,,,,,
img_qh_test2A_01056003478.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01057002641.jpg,LongSleeve,multicolour,middle,Skirt,Solidcolor,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01058004404.jpg,LongSleeve,multicolour,Long,Skirt,multicolour,Sneaker,right,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01059009651.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01060003527.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_01061006185.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01062007081.jpg,ShortSleeve,Solidcolor,Long,Skirt,multicolour,Sneaker,left,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01063009512.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01064009919.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01065007448.jpg,ShortSleeve,Solidcolor,Long,Skirt,multicolour,Sneaker,left,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01066007777.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01067000848.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01068000514.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01069002440.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01070007467.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,1,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01071002237.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01072008636.jpg,LongSleeve,multicolour,Long,Skirt,multicolour,Sandals,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01073006394.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01074009077.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,right,,,1,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01075007918.jpg,LongSleeve,Solidcolor,middle,Skirt,Solidcolor,Sneaker,front,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01076003025.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01077001269.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,1,,,,,,,,,,,,,
img_qh_test2A_01078000005.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,right,,,,,,,,,1,,,,,,,,,,,,,
img_qh_test2A_01079008928.jpg,ShortSleeve,multicolour,Long,Skirt,Solidcolor,Sneaker,front,,,,1,,,,,,,,,,,,,,,,,,
img_qh_test2A_01080008604.jpg,ShortSleeve,Solidcolor,middle,Skirt,Solidcolor,Sandals,front,,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01081005751.jpg,LongSleeve,lattice,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01082009051.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01083009311.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,1,,1,,,,,1,,,,,,,,
img_qh_test2A_01084006730.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01085000867.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01086006740.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01087002303.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01088008481.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,1,,,,,1,,,,,,,,
img_qh_test2A_01089004397.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,,,1,,,,,,,,,,,,,1,,,,,,
img_qh_test2A_01090003607.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01091008713.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,1,,,,,1,,,,,,,,,,
img_qh_test2A_01092000333.jpg,ShortSleeve,Solidcolor,middle,Skirt,Solidcolor,Sneaker,left,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01093007068.jpg,ShortSleeve,lattice,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01094003219.jpg,ShortSleeve,Solidcolor,Short,Shorts,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01095008315.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01096004228.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,,,,,,,,,
img_qh_test2A_01097006259.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,LeatherShoes,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01098008448.jpg,ShortSleeve,lattice,Long,Trousers,Solidcolor,Sneaker,left,,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01099002352.jpg,ShortSleeve,lattice,Long,Skirt,Solidcolor,Sneaker,left,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01100005281.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01101009628.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01102003641.jpg,ShortSleeve,Solidcolor,middle,Skirt,Solidcolor,Sandals,front,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01103003009.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,left,,,1,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01104000915.jpg,ShortSleeve,lattice,Long,Trousers,Solidcolor,LeatherShoes,left,,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01105003996.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01106003046.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,right,,,,,,1,,,,,,,,,,,,,,,1,
img_qh_test2A_01107004961.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01108006437.jpg,LongSleeve,lattice,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01109002875.jpg,LongSleeve,Solidcolor,Long,Skirt,multicolour,Sandals,right,,,,,,,,,,1,,,,,,,,,,,,
img_qh_test2A_01110008489.jpg,ShortSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01111009292.jpg,ShortSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,left,1,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01112000571.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,1,,,,,1,,,,,,,,,,
img_qh_test2A_01113004686.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01114009028.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01115008622.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,1,,,,,,,1,,,,,,,,
img_qh_test2A_01116005249.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01117003990.jpg,ShortSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,front,,,,1,,,,,,,,,,,1,,,,,,,
img_qh_test2A_01118004073.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01119007654.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01120009328.jpg,ShortSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,right,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01121003956.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,left,,,,,,,1,,,,,1,,,,,,,,,,
img_qh_test2A_01122002563.jpg,LongSleeve,Solidcolor,middle,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01123004457.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01124009823.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01125006278.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01126005707.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,,,1,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01127009048.jpg,LongSleeve,Solidcolor,Long,Trousers,lattice,Sneaker,back,,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01128009432.jpg,ShortSleeve,multicolour,Long,Skirt,Solidcolor,Sandals,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01129008466.jpg,ShortSleeve,Solidcolor,middle,Skirt,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,,,,,,,,,
img_qh_test2A_01130003093.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,1,,,,,,,1,,,,,,
img_qh_test2A_01131000255.jpg,ShortSleeve,Solidcolor,Long,Skirt,Solidcolor,Sandals,back,,,,,,,,1,,,,,,1,,,,,,,,
img_qh_test2A_01132003428.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,1,,,1,,,,,,,,,,
img_qh_test2A_01133001650.jpg,LongSleeve,multicolour,Long,Trousers,lattice,Sneaker,back,1,,,,,,,,,,,,,,,,,,,,,
img_qh_test2A_01134002379.jpg,LongSleeve,multicolour,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01135002544.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01136001365.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01137001494.jpg,LongSleeve,Solidcolor,middle,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01138007759.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,front,,,,,1,,,,,,,,,,,,,,,,,
img_qh_test2A_01139003781.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01140009969.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01141004634.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01142003665.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,1,,,,,,,,
img_qh_test2A_01143000377.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01144006540.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,1,,,,,1,,,,,,,,,,
img_qh_test2A_01145007471.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01146006332.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01147002521.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,,,1,,,,,,
img_qh_test2A_01148007295.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01149008308.jpg,LongSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,,,,,1,,,,,,,1,,,,,,,,,,
img_qh_test2A_01150009617.jpg,LongSleeve,Solidcolor,middle,Skirt,Solidcolor,Sandals,front,,,,,,,1,,,,,,,,,,,1,,,,
img_qh_test2A_01151003337.jpg,ShortSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,back,,,,,,,,,,1,,1,,,,,,,,,,
img_qh_test2A_01152003670.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,LeatherShoes,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01153009078.jpg,LongSleeve,Solidcolor,Long,Trousers,Solidcolor,Sneaker,front,1,,,,,,,,,,,,,1,,,,,,,,
img_qh_test2A_01154007613.jpg,LongSleeve,Solidcolor,Long,Skirt,Solidcolor,Sneaker,front,,,,,,,1,,,,,,,,,,,1,,,,
img_qh_test2A_01155007918.jpg,LongSleeve,multicolour,Short,Skirt,multicolour,Sneaker,front,,,,,,,,,,,,1,,,,,,,,,,
img_qh_test2A_01156006708.jpg,LongSleeve,multicolour,Short,Trousers,Solidcolor,Sneaker,front,,,,,,,,,,1,,,,,,,,,,,,
img_qh_test2A_01157005289.jpg,ShortSleeve,Solidcolor,Short,Trousers,Solidcolor,Sneaker,back,1,,,,,,,,,,,1,,,,,,,,,,
