name,upperLength,clothesStyles,hairStyles,upperBlack,upperBrown,upperBlue,upperGreen,upperGray,upperOrange,upperPink,upperPurple,upperRed,upperWhite,upperYellow
img_qh_test1A_00591003952.jpg,LongSleeve,Solidcolor,Short,,1,,,,,,,,,
img_qh_test1A_00592003418.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00593003547.jpg,LongSleeve,Solidcolor,Short,1,,1,,,,,,,,
img_qh_test1A_00594004678.jpg,LongSleeve,lattice,Short,1,,,,,,,,,1,
img_qh_test1A_00595007238.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00596000021.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00597003072.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00598003521.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00599006725.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00600004018.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,,
img_qh_test1A_00601004649.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,,
img_qh_test1A_00602001490.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00603004361.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00604004593.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_test1A_00605006260.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_00606004508.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00607001294.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00608009382.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00609008561.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00610009507.jpg,ShortSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00611000200.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00612000340.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_00613000289.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_00614002377.jpg,LongSleeve,multicolour,Long,,,,,,,,,,1,
img_qh_test1A_00615009786.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00616004752.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00617005397.jpg,LongSleeve,Solidcolor,middle,,,,,1,,,,,,
img_qh_test1A_00618006758.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00619003313.jpg,ShortSleeve,Solidcolor,Short,,,,1,,,,,,,
img_qh_test1A_00620000572.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00621008611.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_test1A_00622001960.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00623002686.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00624009093.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00625005086.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00626006795.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_00627009213.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_00628006197.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00629001945.jpg,LongSleeve,multicolour,Long,,,,,,,,,,1,1
img_qh_test1A_00630002881.jpg,ShortSleeve,multicolour,Short,,,1,,,1,,,,,
img_qh_test1A_00631008044.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00632005853.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00633008286.jpg,LongSleeve,lattice,Short,,,,,1,,,,,1,
img_qh_test1A_00634001690.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,,
img_qh_test1A_00635008782.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,,
img_qh_test1A_00636009812.jpg,ShortSleeve,Solidcolor,Short,,,,,,,1,,,,
img_qh_test1A_00637006146.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00638002511.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00639007065.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00640006858.jpg,LongSleeve,multicolour,Short,,,1,,,,,,,,
img_qh_test1A_00641009186.jpg,LongSleeve,multicolour,Long,,,,,,,,1,,1,
img_qh_test1A_00642002629.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00643003288.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00644001787.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00645003130.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_00646009488.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00647008562.jpg,ShortSleeve,lattice,Short,1,,,,,,,,,1,
img_qh_test1A_00648001493.jpg,ShortSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00649008167.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,1,,
img_qh_test1A_00650004263.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00651005537.jpg,LongSleeve,multicolour,Short,1,,1,,1,,,,,,
img_qh_test1A_00652000513.jpg,LongSleeve,Solidcolor,Short,,,,,,1,,,,,
img_qh_test1A_00653005456.jpg,ShortSleeve,Solidcolor,Long,,1,,,,,,,,,
img_qh_test1A_00654009749.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00655007611.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00656005398.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00657000310.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00658004657.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00659005469.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,,
img_qh_test1A_00660003945.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,1,,
img_qh_test1A_00661006948.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00662004870.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00663003506.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_00664007125.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_test1A_00665006419.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00666002033.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_test1A_00667001704.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00668003301.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00669002679.jpg,LongSleeve,Solidcolor,middle,,,,,,,1,,,,
img_qh_test1A_00670000551.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00671005323.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00672003559.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,1,1,
img_qh_test1A_00673004741.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_00674006495.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,,
img_qh_test1A_00675006221.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_test1A_00676005790.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,1
img_qh_test1A_00677003626.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00678004105.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00679002652.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00680000058.jpg,LongSleeve,multicolour,Short,,,,,,,,,,1,
img_qh_test1A_00681008394.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00682002918.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00683002710.jpg,LongSleeve,multicolour,Short,1,,1,,,,,,,,
img_qh_test1A_00684003734.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00685006349.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00686000742.jpg,LongSleeve,Solidcolor,Short,,,,1,,,,,,,
img_qh_test1A_00687002570.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_test1A_00688008917.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_00689008151.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_00690003249.jpg,ShortSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_00691005088.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00692008679.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_00693004912.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00694002817.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_00695009269.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00696003919.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_00697005343.jpg,LongSleeve,Solidcolor,Long,,,,1,,,,,,1,
img_qh_test1A_00698008819.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_test1A_00699002898.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,,
img_qh_test1A_00700001787.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,,
img_qh_test1A_00701004438.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00702004288.jpg,LongSleeve,multicolour,Long,,,,,,,1,,1,,
img_qh_test1A_00703005846.jpg,LongSleeve,Solidcolor,Long,,1,,,,,,,,,
img_qh_test1A_00704006632.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00705002510.jpg,LongSleeve,multicolour,middle,,,,,,,,,,,
img_qh_test1A_00706004829.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00707003822.jpg,LongSleeve,multicolour,Short,1,,1,,,,,,,1,
img_qh_test1A_00708007551.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00709001276.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_test1A_00710008539.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,,
img_qh_test1A_00711004063.jpg,LongSleeve,multicolour,Short,1,,1,,,,,,,,
img_qh_test1A_00712001155.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00713008668.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00714004514.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00715008425.jpg,LongSleeve,Solidcolor,Short,,,,,,1,,,,,
img_qh_test1A_00716003728.jpg,LongSleeve,Solidcolor,middle,,,,,1,,,,,,
img_qh_test1A_00717009595.jpg,LongSleeve,multicolour,Short,,,,,1,,,,,1,
img_qh_test1A_00718004760.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00719001854.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00720004323.jpg,LongSleeve,multicolour,Long,,,,,,1,,,,,
img_qh_test1A_00721001116.jpg,LongSleeve,lattice,Long,,,,,,,,,1,1,
img_qh_test1A_00722007838.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00723003412.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00724007190.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00725002867.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00726003404.jpg,LongSleeve,multicolour,Long,,,1,,1,,,,,1,
img_qh_test1A_00727004841.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00728005428.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00729008797.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00730007670.jpg,LongSleeve,multicolour,Short,,,,,,,,,1,,
img_qh_test1A_00731009617.jpg,LongSleeve,Solidcolor,Short,1,,,,1,,,,,,
img_qh_test1A_00732005573.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00733002970.jpg,LongSleeve,Solidcolor,Short,,,1,,1,,,,,,
img_qh_test1A_00734006892.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00735001328.jpg,LongSleeve,Solidcolor,Short,1,,,,1,,,,,,
img_qh_test1A_00736001696.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_test1A_00737008844.jpg,ShortSleeve,multicolour,Short,,,,1,,,,,,,
img_qh_test1A_00738003961.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00739003200.jpg,ShortSleeve,multicolour,Short,,,,,,,,,,1,
img_qh_test1A_00740001241.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00741007962.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00742007234.jpg,LongSleeve,Solidcolor,Short,,,,1,,,,,,,
img_qh_test1A_00743009579.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00744001271.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00745009668.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00746003177.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_00747005019.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00748006527.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00749005307.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00750000200.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00751000785.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00752002389.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00753003535.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,1,
img_qh_test1A_00754001232.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_00755002174.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00756008193.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_00757004651.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00758009253.jpg,LongSleeve,lattice,Long,1,,,,,,,,,1,
img_qh_test1A_00759005314.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00760001375.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00761003819.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00762006061.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00763006096.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00764002193.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00765004747.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_test1A_00766003029.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_00767004337.jpg,LongSleeve,multicolour,middle,,,,,,,,1,1,,
img_qh_test1A_00768008948.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00769007298.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,,
img_qh_test1A_00770002988.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,,,,
img_qh_test1A_00771003355.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,1,,,
img_qh_test1A_00772009243.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_00773004485.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00774004272.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00775006873.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_00776009569.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_00777002739.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00778006962.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00779003827.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_test1A_00780000247.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00781001654.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,,1,,
img_qh_test1A_00782008475.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,,
img_qh_test1A_00783004760.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,,
img_qh_test1A_00784000609.jpg,LongSleeve,multicolour,Long,1,,,,1,,,,,,
img_qh_test1A_00785009754.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00786008702.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00787007782.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_00788009442.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00789005915.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_00790007499.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00791007002.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00792003774.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00793009636.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00794008324.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00795007183.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_00796005590.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00797006844.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00798002329.jpg,ShortSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_test1A_00799002927.jpg,ShortSleeve,lattice,Long,,,,,,,,,,1,
img_qh_test1A_00800004115.jpg,LongSleeve,Solidcolor,Long,,,,,,,,1,,,
img_qh_test1A_00801001670.jpg,ShortSleeve,Solidcolor,Short,,1,,,,,,,,,
img_qh_test1A_00802007353.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00803005526.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00804002227.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00805002405.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00806002610.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_00807004637.jpg,LongSleeve,multicolour,middle,1,,,,1,,,,,,
img_qh_test1A_00808002217.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_00809007534.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00810002605.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_00811001850.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00812000414.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00813007382.jpg,LongSleeve,multicolour,middle,,,,,,,,,1,,
img_qh_test1A_00814000455.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00815008894.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,,
img_qh_test1A_00816008892.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00817007137.jpg,LongSleeve,multicolour,Long,,,,,,,1,,,1,
img_qh_test1A_00818005197.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00819001320.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,1,,,
img_qh_test1A_00820009911.jpg,LongSleeve,lattice,Short,1,,,,,,,,,1,
img_qh_test1A_00821006219.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_00822006848.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00823008920.jpg,ShortSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_test1A_00824002208.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_00825004573.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00826003601.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00827007532.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,
img_qh_test1A_00828007993.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00829003562.jpg,ShortSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_00830009647.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00831003573.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00832003796.jpg,LongSleeve,lattice,Long,1,,,,,,,,,1,
img_qh_test1A_00833007878.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_test1A_00834003359.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00835001002.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00836004022.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00837007454.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_00838004796.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00839001694.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00840004751.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00841005493.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00842006885.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,1,
img_qh_test1A_00843003878.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00844004468.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_test1A_00845003190.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00846006157.jpg,ShortSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_00847008360.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00848007015.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_test1A_00849004669.jpg,ShortSleeve,multicolour,middle,1,,,,,,,,,1,
img_qh_test1A_00850004053.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00851005555.jpg,LongSleeve,Solidcolor,Long,,,,,,,,1,,,
img_qh_test1A_00852007881.jpg,LongSleeve,multicolour,Short,,,,,,1,,,,1,
img_qh_test1A_00853006403.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00854003374.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00855008442.jpg,LongSleeve,Solidcolor,Long,,,,1,,,,,,,
img_qh_test1A_00856004973.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00857001962.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00858006399.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00859008476.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00860002580.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,1,,
img_qh_test1A_00861007391.jpg,LongSleeve,multicolour,Short,,,,,,,1,,,,
img_qh_test1A_00862008128.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00863008132.jpg,LongSleeve,multicolour,Short,1,,,,1,,,,,1,
img_qh_test1A_00864008147.jpg,LongSleeve,Solidcolor,Short,1,,,,1,,,,,,
img_qh_test1A_00865004913.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00866003106.jpg,LongSleeve,multicolour,Short,1,,,,,,,,,1,
img_qh_test1A_00867002366.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_00868009836.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_test1A_00869002121.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00870002226.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00871004330.jpg,LongSleeve,multicolour,Long,,,,1,,,,,,,
img_qh_test1A_00872008240.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_test1A_00873002751.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00874007555.jpg,ShortSleeve,multicolour,Short,,,,,,,,,,1,1
img_qh_test1A_00875006008.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,
img_qh_test1A_00876008402.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_test1A_00877005158.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00878005447.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_test1A_00879009417.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_test1A_00880000550.jpg,LongSleeve,multicolour,Long,,,,,,,,,,1,
img_qh_test1A_00881006013.jpg,LongSleeve,multicolour,Short,,,1,,,,,,,,
img_qh_test1A_00882006411.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_test1A_00883007222.jpg,LongSleeve,multicolour,Short,1,1,,,,,,,,,
img_qh_test1A_00884004801.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_test1A_00885003904.jpg,LongSleeve,multicolour,Long,1,,,,,,,,,1,
img_qh_test1A_00886000836.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_test1A_00887006768.jpg,LongSleeve,Solidcolor,middle,,,,,1,,,,,,
